"id","imei","commandId","timestamp","latitude","longitude","recordIndex","timestampExtension","recordExtension","priority","altitude","angle","satellites","speed","hdop","eventId","punto","ioElements","processedAt","createdAt","updatedAt"
1837,"868018071302858",68,"2025-06-25 19:51:01+00","-16.3325083","-71.5804433",23,0,0,0,"2587.4","234.3",9,0,"0.9",7,"0101000020E6100000ABABA7FB25E551C0082692431F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:02.116+00","2025-06-25 20:17:02.116+00","2025-06-25 20:17:02.116+00"
1838,"868018071302858",68,"2025-06-25 19:51:06+00","-16.3325183","-71.5804150",24,0,0,0,"2584.6","259.3",9,0,"0.9",7,"0101000020E6100000E7C6F48425E551C04FD257EB1F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:02.125+00","2025-06-25 20:17:02.13+00","2025-06-25 20:17:02.13+00"
1839,"868018071302858",68,"2025-06-25 19:51:11+00","-16.3325250","-71.5804033",25,0,0,0,"2583.6","259.3",9,0,"0.9",7,"0101000020E610000064FFE15325E551C0371AC05B205530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:02.136+00","2025-06-25 20:17:02.136+00","2025-06-25 20:17:02.136+00"
1840,"868018071302858",68,"2025-06-25 19:51:16+00","-16.3325183","-71.5803783",26,0,0,0,"2581.6","351.6",9,0,"0.9",7,"0101000020E6100000B87306EB24E551C04FD257EB1F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:02.14+00","2025-06-25 20:17:02.14+00","2025-06-25 20:17:02.14+00"
1841,"868018071302858",68,"2025-06-25 19:51:21+00","-16.3325166","-71.5803700",27,0,0,0,"2582.3","326.5",9,0,"0.9",7,"0101000020E6100000176536C824E551C08B60D2CE1F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:02.145+00","2025-06-25 20:17:02.145+00","2025-06-25 20:17:02.145+00"
1842,"868018071302858",68,"2025-06-25 19:51:26+00","-16.3325150","-71.5803716",28,0,0,0,"2583.1","8.5",9,0,"0.9",7,"0101000020E6100000BE61ECCE24E551C0F06DFAB31F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:02.157+00","2025-06-25 20:17:02.157+00","2025-06-25 20:17:02.157+00"
1843,"868018071302858",68,"2025-06-25 19:51:31+00","-16.3325150","-71.5803733",29,0,0,0,"2584.2","226.7",9,0,"0.9",7,"0101000020E61000002FBE0DD624E551C0F06DFAB31F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:02.161+00","2025-06-25 20:17:02.161+00","2025-06-25 20:17:02.161+00"
1844,"868018071302858",68,"2025-06-25 19:51:36+00","-16.3325150","-71.5803683",0,0,0,0,"2584.4","242.7",9,0,"0.9",7,"0101000020E6100000A60815C124E551C0F06DFAB31F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.227+00","2025-06-25 20:17:07.227+00","2025-06-25 20:17:07.227+00"
1845,"868018071302858",68,"2025-06-25 19:51:41+00","-16.3325083","-71.5803516",1,0,0,0,"2584.8","246.9",9,0,"0.9",7,"0101000020E61000009A8B097B24E551C0082692431F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.232+00","2025-06-25 20:17:07.233+00","2025-06-25 20:17:07.233+00"
1846,"868018071302858",68,"2025-06-25 19:51:46+00","-16.3325066","-71.5803416",2,0,0,0,"2585.0","176.1",9,0,"0.9",7,"0101000020E61000008820185124E551C043B40C271F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.236+00","2025-06-25 20:17:07.236+00","2025-06-25 20:17:07.236+00"
1847,"868018071302858",68,"2025-06-25 19:51:51+00","-16.3324900","-71.5803316",3,0,0,0,"2585.4","81.3",10,0,"1.0",7,"0101000020E610000076B5262724E551C03E3F8C101E5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.239+00","2025-06-25 20:17:07.239+00","2025-06-25 20:17:07.239+00"
1848,"868018071302858",68,"2025-06-25 19:51:56+00","-16.3324750","-71.5803350",4,0,0,0,"2585.9","30.5",10,0,"1.0",7,"0101000020E6100000596E693524E551C0D3BCE3141D5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.242+00","2025-06-25 20:17:07.242+00","2025-06-25 20:17:07.242+00"
1849,"868018071302858",68,"2025-06-25 19:52:01+00","-16.3324616","-71.5803400",5,0,0,0,"2585.5","29.7",10,1,"1.0",7,"0101000020E6100000E223624A24E551C0032D13341C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.245+00","2025-06-25 20:17:07.245+00","2025-06-25 20:17:07.245+00"
1850,"868018071302858",68,"2025-06-25 19:52:06+00","-16.3324616","-71.5803366",6,0,0,0,"2584.2","253.7",11,1,"0.8",7,"0101000020E6100000FF6A1F3C24E551C0032D13341C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.249+00","2025-06-25 20:17:07.249+00","2025-06-25 20:17:07.249+00"
1851,"868018071302858",68,"2025-06-25 19:52:11+00","-16.3324650","-71.5803400",7,0,0,0,"2584.0","192.8",11,1,"0.8",7,"0101000020E6100000E223624A24E551C08C101E6D1C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.252+00","2025-06-25 20:17:07.252+00","2025-06-25 20:17:07.252+00"
1852,"868018071302858",68,"2025-06-25 19:52:16+00","-16.3324616","-71.5803366",8,0,0,0,"2585.0","256.4",10,0,"0.9",7,"0101000020E6100000FF6A1F3C24E551C0032D13341C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.255+00","2025-06-25 20:17:07.255+00","2025-06-25 20:17:07.255+00"
1853,"868018071302858",68,"2025-06-25 19:52:21+00","-16.3324600","-71.5803350",9,0,0,0,"2585.0","319.8",10,0,"0.9",7,"0101000020E6100000596E693524E551C0693A3B191C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.259+00","2025-06-25 20:17:07.259+00","2025-06-25 20:17:07.259+00"
1854,"868018071302858",68,"2025-06-25 19:52:26+00","-16.3324616","-71.5803250",10,0,0,0,"2583.9","207.5",11,0,"0.8",7,"0101000020E61000004703780B24E551C0032D13341C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.262+00","2025-06-25 20:17:07.262+00","2025-06-25 20:17:07.262+00"
1855,"868018071302858",68,"2025-06-25 19:52:31+00","-16.3324650","-71.5803250",11,0,0,0,"2583.3","45.8",11,0,"0.8",7,"0101000020E61000004703780B24E551C08C101E6D1C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.264+00","2025-06-25 20:17:07.264+00","2025-06-25 20:17:07.264+00"
1856,"868018071302858",68,"2025-06-25 19:52:36+00","-16.3324716","-71.5803283",12,0,0,0,"2583.8","272.4",10,0,"1.4",7,"0101000020E61000005F5C4F1924E551C04BD9D8DB1C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.267+00","2025-06-25 20:17:07.267+00","2025-06-25 20:17:07.267+00"
1857,"868018071302858",68,"2025-06-25 19:52:41+00","-16.3324983","-71.5803333",13,0,0,0,"2582.1","272.4",10,0,"1.4",7,"0101000020E6100000E811482E24E551C0C179CC9B1E5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.27+00","2025-06-25 20:17:07.27+00","2025-06-25 20:17:07.27+00"
1858,"868018071302858",68,"2025-06-25 19:52:46+00","-16.3325183","-71.5803300",14,0,0,0,"2581.7","272.4",10,0,"1.4",7,"0101000020E6100000D0B8702024E551C04FD257EB1F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.272+00","2025-06-25 20:17:07.272+00","2025-06-25 20:17:07.272+00"
1859,"868018071302858",68,"2025-06-25 19:52:51+00","-16.3325300","-71.5803350",15,0,0,0,"2581.4","272.4",11,0,"0.8",7,"0101000020E6100000596E693524E551C05AF0A2AF205530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.275+00","2025-06-25 20:17:07.275+00","2025-06-25 20:17:07.275+00"
1860,"868018071302858",68,"2025-06-25 19:52:56+00","-16.3325266","-71.5803416",16,0,0,0,"2581.2","207.0",10,0,"0.8",7,"0101000020E61000008820185124E551C0D20C9876205530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.278+00","2025-06-25 20:17:07.278+00","2025-06-25 20:17:07.278+00"
1861,"868018071302858",68,"2025-06-25 19:53:01+00","-16.3325166","-71.5803366",17,0,0,0,"2581.0","207.0",10,0,"0.8",7,"0101000020E6100000FF6A1F3C24E551C08B60D2CE1F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.28+00","2025-06-25 20:17:07.28+00","2025-06-25 20:17:07.28+00"
1862,"868018071302858",68,"2025-06-25 19:53:06+00","-16.3325150","-71.5803250",18,0,0,0,"2580.7","139.4",10,0,"0.8",7,"0101000020E61000004703780B24E551C0F06DFAB31F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.283+00","2025-06-25 20:17:07.283+00","2025-06-25 20:17:07.283+00"
1863,"868018071302858",68,"2025-06-25 19:53:11+00","-16.3325083","-71.5803200",19,0,0,0,"2580.6","139.4",11,0,"0.7",7,"0101000020E6100000BE4D7FF623E551C0082692431F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.286+00","2025-06-25 20:17:07.286+00","2025-06-25 20:17:07.286+00"
1864,"868018071302858",68,"2025-06-25 19:53:16+00","-16.3325066","-71.5803133",20,0,0,0,"2579.6","135.9",11,0,"0.8",7,"0101000020E6100000C43B65DA23E551C043B40C271F5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.289+00","2025-06-25 20:17:07.289+00","2025-06-25 20:17:07.289+00"
1865,"868018071302858",68,"2025-06-25 19:53:21+00","-16.3325016","-71.5803016",21,0,0,0,"2579.5","86.7",11,0,"0.8",7,"0101000020E6100000417452A923E551C020DE29D31E5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.291+00","2025-06-25 20:17:07.292+00","2025-06-25 20:17:07.292+00"
1866,"868018071302858",68,"2025-06-25 19:53:26+00","-16.3324883","-71.5802966",22,0,0,0,"2580.2","245.3",11,0,"0.8",7,"0101000020E6100000B8BE599423E551C07ACD06F41D5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.294+00","2025-06-25 20:17:07.294+00","2025-06-25 20:17:07.294+00"
1867,"868018071302858",68,"2025-06-25 19:53:31+00","-16.3324800","-71.5802950",23,0,0,0,"2580.0","356.5",11,0,"0.8",7,"0101000020E610000012C2A38D23E551C0F792C6681D5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.297+00","2025-06-25 20:17:07.297+00","2025-06-25 20:17:07.297+00"
1868,"868018071302858",68,"2025-06-25 19:53:36+00","-16.3324750","-71.5802933",24,0,0,0,"2580.5","70.8",11,0,"0.8",7,"0101000020E6100000A065828623E551C0D3BCE3141D5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.3+00","2025-06-25 20:17:07.3+00","2025-06-25 20:17:07.3+00"
1869,"868018071302858",68,"2025-06-25 19:53:41+00","-16.3324666","-71.5802916",25,0,0,0,"2581.3","319.1",11,0,"0.8",7,"0101000020E61000002F09617F23E551C02703F6871C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.302+00","2025-06-25 20:17:07.302+00","2025-06-25 20:17:07.302+00"
1870,"868018071302858",68,"2025-06-25 19:53:46+00","-16.3324633","-71.5802883",26,0,0,0,"2581.7","103.6",11,0,"0.8",7,"0101000020E610000018B0897123E551C0C89E98501C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.305+00","2025-06-25 20:17:07.305+00","2025-06-25 20:17:07.305+00"
1871,"868018071302858",68,"2025-06-25 19:53:51+00","-16.3324583","-71.5802833",27,0,0,0,"2582.5","318.2",11,1,"0.8",7,"0101000020E61000008FFA905C23E551C0A4C8B5FC1B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.307+00","2025-06-25 20:17:07.308+00","2025-06-25 20:17:07.308+00"
1872,"868018071302858",68,"2025-06-25 19:53:56+00","-16.3324533","-71.5802800",28,0,0,0,"2583.6","314.2",11,0,"0.8",7,"0101000020E610000077A1B94E23E551C081F2D2A81B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.31+00","2025-06-25 20:17:07.31+00","2025-06-25 20:17:07.31+00"
1873,"868018071302858",68,"2025-06-25 19:54:01+00","-16.3324516","-71.5802783",29,0,0,0,"2584.5","22.7",11,0,"0.8",7,"0101000020E61000000645984723E551C0BC804D8C1B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.313+00","2025-06-25 20:17:07.313+00","2025-06-25 20:17:07.313+00"
1874,"868018071302858",68,"2025-06-25 19:54:06+00","-16.3324600","-71.5802766",0,0,0,0,"2583.8","282.0",11,0,"0.8",7,"0101000020E610000095E8764023E551C0693A3B191C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.835+00","2025-06-25 20:17:07.836+00","2025-06-25 20:17:07.836+00"
1875,"868018071302858",68,"2025-06-25 19:54:11+00","-16.3324616","-71.5802733",1,0,0,0,"2584.3","85.6",11,1,"0.8",7,"0101000020E61000007D8F9F3223E551C0032D13341C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.844+00","2025-06-25 20:17:07.844+00","2025-06-25 20:17:07.844+00"
1876,"868018071302858",68,"2025-06-25 19:54:16+00","-16.3324633","-71.5802716",2,0,0,0,"2584.2","191.2",11,1,"0.8",7,"0101000020E61000000C337E2B23E551C0C89E98501C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.857+00","2025-06-25 20:17:07.857+00","2025-06-25 20:17:07.857+00"
1877,"868018071302858",68,"2025-06-25 19:54:21+00","-16.3324616","-71.5802633",3,0,0,0,"2584.6","164.7",10,0,"0.8",7,"0101000020E61000006B24AE0823E551C0032D13341C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.86+00","2025-06-25 20:17:07.861+00","2025-06-25 20:17:07.861+00"
1878,"868018071302858",68,"2025-06-25 19:54:26+00","-16.3324533","-71.5802566",4,0,0,0,"2584.5","106.1",12,0,"0.7",7,"0101000020E6100000711294EC22E551C081F2D2A81B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.864+00","2025-06-25 20:17:07.864+00","2025-06-25 20:17:07.864+00"
1879,"868018071302858",68,"2025-06-25 19:54:31+00","-16.3324500","-71.5802466",5,0,0,0,"2583.2","297.3",11,0,"0.7",7,"0101000020E61000005FA7A2C222E551C0228E75711B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.867+00","2025-06-25 20:17:07.867+00","2025-06-25 20:17:07.867+00"
1880,"868018071302858",68,"2025-06-25 19:54:36+00","-16.3324566","-71.5802516",6,0,0,0,"2582.5","160.6",11,0,"1.2",7,"0101000020E6100000E85C9BD722E551C0E05630E01B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.87+00","2025-06-25 20:17:07.871+00","2025-06-25 20:17:07.871+00"
1881,"868018071302858",68,"2025-06-25 19:54:41+00","-16.3324666","-71.5802616",7,0,0,0,"2581.5","160.6",11,0,"0.8",7,"0101000020E6100000FAC78C0123E551C02703F6871C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.874+00","2025-06-25 20:17:07.874+00","2025-06-25 20:17:07.874+00"
1882,"868018071302858",68,"2025-06-25 19:54:46+00","-16.3324750","-71.5802583",8,0,0,0,"2581.3","160.6",11,0,"0.8",7,"0101000020E6100000E26EB5F322E551C0D3BCE3141D5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.878+00","2025-06-25 20:17:07.878+00","2025-06-25 20:17:07.878+00"
1883,"868018071302858",68,"2025-06-25 19:54:51+00","-16.3324666","-71.5802633",9,0,0,0,"2582.7","160.6",12,0,"0.8",7,"0101000020E61000006B24AE0823E551C02703F6871C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.88+00","2025-06-25 20:17:07.88+00","2025-06-25 20:17:07.88+00"
1884,"868018071302858",68,"2025-06-25 19:54:56+00","-16.3324566","-71.5802700",10,0,0,0,"2584.0","154.4",12,0,"0.8",7,"0101000020E61000006536C82423E551C0E05630E01B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.883+00","2025-06-25 20:17:07.883+00","2025-06-25 20:17:07.883+00"
1885,"868018071302858",68,"2025-06-25 19:55:01+00","-16.3324566","-71.5802783",11,0,0,0,"2584.4","154.4",12,0,"0.8",7,"0101000020E61000000645984723E551C0E05630E01B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.886+00","2025-06-25 20:17:07.886+00","2025-06-25 20:17:07.886+00"
1886,"868018071302858",68,"2025-06-25 19:55:06+00","-16.3324483","-71.5802750",12,0,0,0,"2585.2","160.0",12,0,"0.8",7,"0101000020E6100000EEEBC03923E551C05D1CF0541B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.888+00","2025-06-25 20:17:07.888+00","2025-06-25 20:17:07.888+00"
1887,"868018071302858",68,"2025-06-25 19:55:11+00","-16.3324400","-71.5802666",13,0,0,0,"2585.9","160.0",13,0,"0.6",7,"0101000020E6100000837D851623E551C0DAE1AFC91A5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.891+00","2025-06-25 20:17:07.891+00","2025-06-25 20:17:07.891+00"
1888,"868018071302858",68,"2025-06-25 19:55:16+00","-16.3324366","-71.5802600",14,0,0,0,"2586.0","221.9",13,0,"0.7",7,"0101000020E610000053CBD6FA22E551C052FEA4901A5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.894+00","2025-06-25 20:17:07.894+00","2025-06-25 20:17:07.894+00"
1889,"868018071302858",68,"2025-06-25 19:55:21+00","-16.3324300","-71.5802566",15,0,0,0,"2586.8","96.5",13,0,"0.6",7,"0101000020E6100000711294EC22E551C09335EA211A5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.896+00","2025-06-25 20:17:07.896+00","2025-06-25 20:17:07.896+00"
1890,"868018071302858",68,"2025-06-25 19:55:26+00","-16.3324233","-71.5802600",16,0,0,0,"2587.5","96.5",13,0,"0.6",7,"0101000020E610000053CBD6FA22E551C0ABED81B1195530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.899+00","2025-06-25 20:17:07.899+00","2025-06-25 20:17:07.899+00"
1891,"868018071302858",68,"2025-06-25 19:55:31+00","-16.3324183","-71.5802633",17,0,0,0,"2588.1","96.5",13,0,"0.7",7,"0101000020E61000006B24AE0823E551C088179F5D195530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.901+00","2025-06-25 20:17:07.902+00","2025-06-25 20:17:07.902+00"
1892,"868018071302858",68,"2025-06-25 19:55:36+00","-16.3324150","-71.5802666",18,0,0,0,"2588.5","136.4",13,0,"0.7",7,"0101000020E6100000837D851623E551C029B34126195530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.904+00","2025-06-25 20:17:07.904+00","2025-06-25 20:17:07.904+00"
1893,"868018071302858",68,"2025-06-25 19:55:41+00","-16.3324166","-71.5802683",19,0,0,0,"2589.1","149.1",12,0,"0.7",7,"0101000020E6100000F4D9A61D23E551C0C3A51941195530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.907+00","2025-06-25 20:17:07.907+00","2025-06-25 20:17:07.907+00"
1894,"868018071302858",68,"2025-06-25 19:55:46+00","-16.3324200","-71.5802650",20,0,0,0,"2588.8","237.9",13,1,"0.7",7,"0101000020E6100000DC80CF0F23E551C04C89247A195530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.91+00","2025-06-25 20:17:07.91+00","2025-06-25 20:17:07.91+00"
1895,"868018071302858",68,"2025-06-25 19:55:51+00","-16.3324300","-71.5802683",21,0,0,0,"2586.8","279.9",13,0,"0.7",7,"0101000020E6100000F4D9A61D23E551C09335EA211A5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.912+00","2025-06-25 20:17:07.913+00","2025-06-25 20:17:07.913+00"
1896,"868018071302858",68,"2025-06-25 19:55:56+00","-16.3324366","-71.5802683",22,0,0,0,"2586.3","279.9",13,0,"0.7",7,"0101000020E6100000F4D9A61D23E551C052FEA4901A5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.915+00","2025-06-25 20:17:07.915+00","2025-06-25 20:17:07.915+00"
1897,"868018071302858",68,"2025-06-25 19:56:01+00","-16.3324483","-71.5802800",23,0,0,0,"2586.8","287.5",13,1,"0.7",7,"0101000020E610000077A1B94E23E551C05D1CF0541B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.918+00","2025-06-25 20:17:07.918+00","2025-06-25 20:17:07.918+00"
1898,"868018071302858",68,"2025-06-25 19:56:06+00","-16.3324633","-71.5802900",24,0,0,0,"2587.6","141.3",12,0,"0.9",7,"0101000020E6100000890CAB7823E551C0C89E98501C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.921+00","2025-06-25 20:17:07.921+00","2025-06-25 20:17:07.921+00"
1899,"868018071302858",68,"2025-06-25 19:56:11+00","-16.3324650","-71.5803066",25,0,0,0,"2588.2","325.5",13,2,"0.7",7,"0101000020E6100000CA294BBE23E551C08C101E6D1C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.924+00","2025-06-25 20:17:07.924+00","2025-06-25 20:17:07.924+00"
1900,"868018071302858",68,"2025-06-25 19:56:16+00","-16.3324733","-71.5803233",26,0,0,0,"2588.2","283.4",12,0,"0.7",7,"0101000020E6100000D6A6560424E551C00F4B5EF81C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.926+00","2025-06-25 20:17:07.926+00","2025-06-25 20:17:07.926+00"
1901,"868018071302858",68,"2025-06-25 19:56:21+00","-16.3324850","-71.5803300",27,0,0,0,"2587.6","288.7",11,0,"0.8",7,"0101000020E6100000D0B8702024E551C01A69A9BC1D5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.93+00","2025-06-25 20:17:07.93+00","2025-06-25 20:17:07.93+00"
1902,"868018071302858",68,"2025-06-25 19:56:26+00","-16.3324950","-71.5803200",28,0,0,0,"2587.1","113.9",11,1,"0.7",7,"0101000020E6100000BE4D7FF623E551C062156F641E5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.933+00","2025-06-25 20:17:07.933+00","2025-06-25 20:17:07.933+00"
1903,"868018071302858",68,"2025-06-25 19:56:31+00","-16.3324933","-71.5803183",29,0,0,0,"2587.0","74.8",12,0,"1.1",7,"0101000020E61000004DF15DEF23E551C09DA3E9471E5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:07.936+00","2025-06-25 20:17:07.936+00","2025-06-25 20:17:07.936+00"
1904,"868018071302858",68,"2025-06-25 19:56:36+00","-16.3324783","-71.5803150",0,0,0,0,"2586.4","306.1",13,0,"0.7",7,"0101000020E6100000359886E123E551C03221414C1D5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:08.399+00","2025-06-25 20:17:08.399+00","2025-06-25 20:17:08.399+00"
1905,"868018071302858",68,"2025-06-25 19:56:41+00","-16.3324700","-71.5803116",1,0,0,0,"2585.0","114.4",10,0,"0.8",7,"0101000020E610000053DF43D323E551C0B0E600C11C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:08.408+00","2025-06-25 20:17:08.408+00","2025-06-25 20:17:08.408+00"
1906,"868018071302858",68,"2025-06-25 19:56:46+00","-16.3324666","-71.5803100",2,0,0,0,"2584.4","191.3",10,0,"0.8",7,"0101000020E6100000ACE28DCC23E551C02703F6871C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:08.413+00","2025-06-25 20:17:08.413+00","2025-06-25 20:17:08.413+00"
1907,"868018071302858",68,"2025-06-25 19:56:51+00","-16.3324700","-71.5803150",3,0,0,0,"2584.5","61.7",10,0,"0.8",7,"0101000020E6100000359886E123E551C0B0E600C11C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:08.417+00","2025-06-25 20:17:08.417+00","2025-06-25 20:17:08.417+00"
1908,"868018071302858",68,"2025-06-25 19:56:56+00","-16.3324716","-71.5803166",4,0,0,0,"2585.0","49.3",12,0,"0.7",7,"0101000020E6100000DC943CE823E551C04BD9D8DB1C5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:08.42+00","2025-06-25 20:17:08.42+00","2025-06-25 20:17:08.42+00"
1909,"868018071302858",68,"2025-06-25 19:57:01+00","-16.3324566","-71.5803050",5,0,0,0,"2585.2","347.9",10,0,"1.4",7,"0101000020E6100000232D95B723E551C0E05630E01B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:08.423+00","2025-06-25 20:17:08.423+00","2025-06-25 20:17:08.423+00"
1910,"868018071302858",68,"2025-06-25 19:57:06+00","-16.3324483","-71.5802866",6,0,0,0,"2584.0","14.2",12,0,"0.8",7,"0101000020E6100000A653686A23E551C05D1CF0541B5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:08.426+00","2025-06-25 20:17:08.426+00","2025-06-25 20:17:08.426+00"
1911,"868018071302858",68,"2025-06-25 19:57:11+00","-16.3324283","-71.5802800",7,0,0,0,"2585.0","120.4",11,0,"0.8",7,"0101000020E610000077A1B94E23E551C0CFC364051A5530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:08.429+00","2025-06-25 20:17:08.429+00","2025-06-25 20:17:08.429+00"
1912,"868018071302858",68,"2025-06-25 19:57:16+00","-16.3324100","-71.5802750",8,0,0,0,"2585.8","256.5",12,0,"0.7",7,"0101000020E6100000EEEBC03923E551C005DD5ED2185530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:08.432+00","2025-06-25 20:17:08.432+00","2025-06-25 20:17:08.432+00"
1913,"868018071302858",68,"2025-06-25 19:57:21+00","-16.3323900","-71.5802750",9,0,0,0,"2586.0","98.0",12,1,"0.8",7,"0101000020E6100000EEEBC03923E551C07784D382175530C0","{""1"":{},""2"":{},""4"":{},""8"":{}}","2025-06-25 20:17:08.435+00","2025-06-25 20:17:08.436+00","2025-06-25 20:17:08.436+00"
